ai_episode_id,ai_seat,ai_label,ai_start_ms,ai_end_ms,match_status
f485f93f-bc79-4c15-b649-47804b999129,SEAT-ROOM-CALIB-01-18,HEAD_TURN_RIGHT,50533.333333333336,51133.333333333336,FP
0d106833-f7ba-40ce-9d0b-36fc2efb50b2,SEAT-ROOM-CALIB-01-12,HEAD_TURN_LEFT,50433.333333333336,52433.333333333336,FP
5adfca4f-67bd-45a0-97e8-273bd3886136,SEAT-ROOM-CALIB-01-06,HEAD_TURN_LEFT,50066.66666666667,52733.333333333336,FP
857ba3b2-819a-469d-90ea-45f47fdd02f6,SEAT-ROOM-CALIB-01-16,HEAD_TURN_RIGHT,50933.333333333336,51466.66666666667,FP
78c1beb5-1268-49b6-a9a9-ab13b6d2608b,SEAT-ROOM-CALIB-01-21,HEAD_TURN_LEFT,50733.333333333336,52933.333333333336,FP
bab89df9-a7c7-4e6c-a077-6049ebd2f786,SEAT-ROOM-CALIB-01-13,HEAD_TURN_LEFT,52300.00000000001,53833.333333333336,FP
b0af1bcf-3a23-41a6-9134-a53f25be3f52,SEAT-ROOM-CALIB-01-21,HEAD_TURN_LEFT,53166.66666666667,54300.00000000001,FP
cff6580c-dd70-4672-8608-bb4cdedee8f9,SEAT-ROOM-CALIB-01-13,HEAD_TURN_RIGHT,53433.333333333336,54433.333333333336,FP
2250cd59-feb2-40b8-a176-0849458faea3,SEAT-ROOM-CALIB-01-20,HEAD_TURN_RIGHT,49033.333333333336,54666.66666666667,FP
709e1f31-ad80-4e16-b7bb-704b981c849d,SEAT-ROOM-CALIB-01-08,HEAD_TURN_RIGHT,51700.00000000001,54800.00000000001,FP
1afdd1b1-aef0-4969-b695-0d0622036b91,SEAT-ROOM-CALIB-01-17,HEAD_TURN_LEFT,52133.333333333336,53866.66666666667,FP
1833c0ea-afe3-4b76-957e-d9c5fbff2b3b,SEAT-ROOM-CALIB-01-20,HEAD_TURN_LEFT,54300.00000000001,55266.66666666667,FP
5dc45362-cb1a-43b2-a99e-e6d8b40c6f96,SEAT-ROOM-CALIB-01-08,HEAD_TURN_LEFT,54433.333333333336,55400.00000000001,FP
62f37c4c-7a17-4190-ba5d-2fab9eaf75ee,SEAT-ROOM-CALIB-01-13,HEAD_TURN_LEFT,54066.66666666667,54600.00000000001,FP
c80c54bf-b3f6-41d4-b120-3a87f2dbfa32,SEAT-ROOM-CALIB-01-09,HEAD_TURN_LEFT,52433.333333333336,54666.66666666667,FP
3019e3f6-5478-404d-b617-7d1a077d80bd,SEAT-ROOM-CALIB-01-18,HEAD_TURN_RIGHT,53366.66666666667,54800.00000000001,FP
0506ea7a-e3d3-4342-bf15-267da5547da6,SEAT-ROOM-CALIB-01-21,HEAD_TURN_LEFT,54533.333333333336,56100.00000000001,FP
4fb7b4c4-85f5-4826-882a-55e843760b4d,SEAT-ROOM-CALIB-01-03,HEAD_TURN_RIGHT,49000.0,56166.66666666667,FP
966e8ed5-6c0a-412d-b350-400bc18aef79,SEAT-ROOM-CALIB-01-06,HEAD_TURN_LEFT,54066.66666666667,56433.333333333336,FP
bddb18f2-6005-455a-824e-18dd98e4f923,SEAT-ROOM-CALIB-01-21,HEAD_TURN_RIGHT,55733.333333333336,56900.00000000001,FP
855c0790-332d-43ff-a7c2-7c86609f3b35,SEAT-ROOM-CALIB-01-12,HEAD_TURN_LEFT,56033.333333333336,57000.00000000001,FP
29a24049-2fef-4851-be3e-db26c01503ec,SEAT-ROOM-CALIB-01-15,HEAD_TURN_RIGHT,51433.333333333336,56666.66666666667,FP
96b61dc8-9395-4090-b044-badd7fe08ab9,SEAT-ROOM-CALIB-01-07,HEAD_TURN_RIGHT,37000.0,58000.00000000001,FP
c17f6963-bbaa-419d-85cd-b1e43c563808,SEAT-ROOM-CALIB-01-13,HEAD_TURN_LEFT,57166.66666666667,58233.333333333336,FP
606883cc-89af-4a70-b7a0-2736a16c71bd,SEAT-ROOM-CALIB-01-06,HEAD_TURN_RIGHT,56066.66666666667,58600.00000000001,FP
14709f8a-8e8a-41ff-a537-f885ce046715,SEAT-ROOM-CALIB-01-13,HEAD_TURN_RIGHT,57766.66666666667,58633.333333333336,FP
1765b3a6-0f3d-4431-89e5-877a7c83d4a6,SEAT-ROOM-CALIB-01-21,HEAD_TURN_RIGHT,56933.333333333336,59100.00000000001,FP
82468bfc-0b3a-4d8d-bc51-64d7a475e054,SEAT-ROOM-CALIB-01-17,HEAD_TURN_LEFT,57066.66666666667,58633.333333333336,FP
